#
# Noise strength: 0.0
# Non-Stationarity of MSO: no
# Period of stationarity of MSO: 600 time steps
# multiple superimposed oscillator with 4 sine waves for stationarity period of index 0: y(n) = 0.48877136788817643*sin(0.2*n + 2.617903109555081) + 0.4408268965170218*sin(0.311*n + 4.595484024657) + 0.6764303551736852*sin(0.42*n + 4.6387833669998395) + 0.5255878818257016*sin(0.51*n + 1.4121781971127187)
# 
# input 0: time step
# input 1: index of period of stationarity
#
# LW_PARAMETER_SETS
(FREQ=0.2)
(FREQ=0.311)
(FREQ=0.42)
(FREQ=0.51)
#index_of_time_step	input_0,input_1	output_0	complexity_0	component_0_input_0,component_0_input_1	component_0_output_0	component_1_input_0,component_1_input_1	component_1_output_0	component_2_input_0,component_2_input_1	component_2_output_0	component_3_input_0,component_3_input_1	component_3_output_0
# LW_SAMPLES
0	0.0,0.0	-0.3490027734672012	0.0	0.0,0.0	0.24442410416544696	0.0,0.0	-0.43781798609029404	0.0,0.0	-0.6745988047471975	0.0,0.0	0.5189899132048433	
1	1.0,0.0	-0.4198664428143397	0.0	1.0,0.0	0.15546187526167898	1.0,0.0	-0.43254932146291586	1.0,0.0	-0.6362523949638748	1.0,0.0	0.493473398350772	
2	2.0,0.0	-0.4704270656266548	0.0	2.0,0.0	0.060301871979544654	2.0,0.0	-0.38578017513092855	2.0,0.0	-0.48731124543026794	2.0,0.0	0.34236248295499705	
3	3.0,0.0	-0.48880800695396087	0.05248272801983245	3.0,0.0	-0.03726217664485322	3.0,0.0	-0.30199776278369295	3.0,0.0	-0.2536646224205142	3.0,0.0	0.10411655489509954	
4	4.0,0.0	-0.4591348553850311	0.08023377438124485	4.0,0.0	-0.13334069987401895	4.0,0.0	-0.18924049830433567	4.0,0.0	0.02407452286892965	4.0,0.0	-0.16062818007560614	
5	5.0,0.0	-0.3692924021260871	0.10822339458625008	5.0,0.0	-0.22410335018011818	5.0,0.0	-0.05832675675297928	5.0,0.0	0.29762898357034556	5.0,0.0	-0.3844912787633352	
6	6.0,0.0	-0.21879680398485474	0.12082244657230262	6.0,0.0	-0.30593170711355294	6.0,0.0	0.07818308304985454	6.0,0.0	0.5194489435600222	6.0,0.0	-0.5104971234811786	
7	7.0,0.0	-0.023970457019656333	0.10498389370625438	7.0,0.0	-0.3755635323076994	7.0,0.0	0.20719173062622276	7.0,0.0	0.650977187272792	7.0,0.0	-0.5065758426109717	
8	8.0,0.0	0.18172451615054658	0.05519937502897054	8.0,0.0	-0.43022282462799827	8.0,0.0	0.3163215893580752	8.0,0.0	0.6693511966287792	8.0,0.0	-0.3737254452083096	
9	9.0,0.0	0.3529911668156755	0.0452969487100785	9.0,0.0	-0.4677304905770103	9.0,0.0	0.395102311747442	9.0,0.0	0.5713771623803029	9.0,0.0	-0.14575781673505905	
