#
# Noise strength: 0.0
# Non-Stationarity of MSO: no
# Period of stationarity of MSO: 600 time steps
# multiple superimposed oscillator with 4 sine waves for stationarity period of index 0: y(n) = 0.5301053488358439*sin(0.2*n + 1.5936131735828019) + 0.1984498826665092*sin(0.311*n + 2.6488844544754957) + 0.597412237506126*sin(0.42*n + 5.230544712854753) + 0.8747655737624337*sin(0.51*n + 4.741336419430254)
# 
# input 0: time step
# input 1: index of period of stationarity
#
# LW_PARAMETER_SETS
(FREQ=0.2)
(FREQ=0.311)
(FREQ=0.42)
(FREQ=0.51)
#index_of_time_step	input_0,input_1	output_0	complexity_0	component_0_input_0,component_0_input_1	component_0_output_0	component_1_input_0,component_1_input_1	component_1_output_0	component_2_input_0,component_2_input_1	component_2_output_0	component_3_input_0,component_3_input_1	component_3_output_0
# LW_SAMPLES
0	0.0,0.0	-0.7695545871253636	0.0	0.0,0.0	0.529967366147701	0.0,0.0	0.09386951176670445	0.0,0.0	-0.5189923724402737	0.0,0.0	-0.8743990925994953	
1	1.0,0.0	-0.5511403398364594	0.0	1.0,0.0	0.5170005397850753	1.0,0.0	0.03586186089936643	1.0,0.0	-0.353235741779266	1.0,0.0	-0.7507669987416351	
2	2.0,0.0	-0.10429936702988685	0.0	2.0,0.0	0.48342253339076574	2.0,0.0	-0.025586517830204512	2.0,0.0	-0.12607892584305053	2.0,0.0	-0.43605645674739757	
3	3.0,0.0	0.45862041026112527	0.34450553000210793	3.0,0.0	0.430571996118187	3.0,0.0	-0.08458002549095547	3.0,0.0	0.12299319619177576	3.0,0.0	-0.01036475655788202	
4	4.0,0.0	0.993748587204957	0.14387040483162017	4.0,0.0	0.3605559121088822	4.0,0.0	-0.13545859312916442	4.0,0.0	0.35068638019579523	4.0,0.0	0.417964888029444	
5	5.0,0.0	1.36016526240627	0.19650310208969923	5.0,0.0	0.27616560168377224	5.0,0.0	-0.17334073102642195	5.0,0.0	0.5174225143581	5.0,0.0	0.7399178773908194	
6	6.0,0.0	1.4539463718404906	0.44134706750961095	6.0,0.0	0.1807654402104819	6.0,0.0	-0.19459187800616776	6.0,0.0	0.5942191704621403	6.0,0.0	0.8735536391740362	
7	7.0,0.0	1.2335734105968532	0.5867896364449503	7.0,0.0	0.07815873107433294	7.0,0.0	-0.1971731155158259	7.0,0.0	0.567727390982969	7.0,0.0	0.784860404055377	
8	8.0,0.0	0.7305628983068015	0.5967916217242724	8.0,0.0	-0.027563920025610904	8.0,0.0	-0.18083678948514478	8.0,0.0	0.4425520331756812	8.0,0.0	0.4964115746418761	
9	9.0,0.0	0.04273393372545961	0.46745600333770454	9.0,0.0	-0.13218768461711325	9.0,0.0	-0.14715027123091182	9.0,0.0	0.2404513430279114	9.0,0.0	0.08162054654557327	
10	10.0,0.0	-0.6882760374548765	0.2279994588902845	10.0,0.0	-0.23154154336529237	10.0,0.0	-0.09934557769346947	10.0,0.0	-0.0034451091716283153	10.0,0.0	-0.3539438072244864	
11	11.0,0.0	-1.309842149761428	0.15262486547277887	11.0,0.0	-0.3216645714510898	11.0,0.0	-0.042009279030494326	11.0,0.0	-0.24674272519347407	11.0,0.0	-0.69942557408637	
12	12.0,0.0	-1.6936531403354165	0.3471989806063478	12.0,0.0	-0.39896384814438585	12.0,0.0	0.019357554947927666	12.0,0.0	-0.4471509977817341	12.0,0.0	-0.8668958493572241	
13	13.0,0.0	-1.7650566908039909	0.5501625618379772	13.0,0.0	-0.46035769521539227	13.0,0.0	0.07886714903461788	13.0,0.0	-0.5698345362547544	13.0,0.0	-0.813731608368462	
14	14.0,0.0	-1.5195205771929055	0.6293471041850738	14.0,0.0	-0.5033985337208756	14.0,0.0	0.13080991891606783	14.0,0.0	-0.5934682279426853	14.0,0.0	-0.5534637344454123	
15	15.0,0.0	-1.0224454650601085	0.5684786626013714	15.0,0.0	-0.5263704612528428	15.0,0.0	0.17020227112862055	15.0,0.0	-0.5139440144676657	15.0,0.0	-0.15233326046822043	
