#
# Noise strength: 0.0
# Non-Stationarity of MSO: no
# Period of stationarity of MSO: 600 time steps
# multiple superimposed oscillator with 4 sine waves for stationarity period of index 0: y(n) = 0.3250066912497247*sin(0.2*n + 0.7746439062158729) + 0.014580256483680554*sin(0.311*n + 4.305742609278514) + 0.8017156557878015*sin(0.42*n + 4.334005204947096) + 0.6050486573311918*sin(0.51*n + 2.0286917114410277)
# 
# input 0: time step
# input 1: index of period of stationarity
#
# LW_PARAMETER_SETS
(FREQ=0.2)
(FREQ=0.311)
(FREQ=0.42)
(FREQ=0.51)
#index_of_time_step	input_0,input_1	output_0	complexity_0	component_0_input_0,component_0_input_1	component_0_output_0	component_1_input_0,component_1_input_1	component_1_output_0	component_2_input_0,component_2_input_1	component_2_output_0	component_3_input_0,component_3_input_1	component_3_output_0
# LW_SAMPLES
0	0.0,0.0	0.011653292484800293	0.0	0.0,0.0	0.22732971005478728	0.0,0.0	-0.013391272299647749	0.0,0.0	-0.7450046258303239	0.0,0.0	0.5427194805599846	
1	1.0,0.0	-0.20350806328801352	0.0	1.0,0.0	0.26894368937502894	1.0,0.0	-0.014513615553262988	1.0,0.0	-0.8010215062406327	1.0,0.0	0.34308336913085324	
2	2.0,0.0	-0.376082092179096	0.0	2.0,0.0	0.2998357325007777	2.0,0.0	-0.014243465496060355	2.0,0.0	-0.7178031307709329	2.0,0.0	0.05612877158711962	
3	3.0,0.0	-0.4487583789281304	0.1424850690237794	3.0,0.0	0.3187742711580894	3.0,0.0	-0.012606741386145528	3.0,0.0	-0.5098146938163441	3.0,0.0	-0.2451112148837301	
4	4.0,0.0	-0.38193308237711343	0.23939932544209946	4.0,0.0	0.32500428557471167	4.0,0.0	-0.00976047696651292	4.0,0.0	-0.21320918629388622	4.0,0.0	-0.48396770469142597	
5	5.0,0.0	-0.16689265284535948	0.2877167162807884	5.0,0.0	0.3182774047358012	5.0,0.0	-0.0059777540306420514	5.0,0.0	0.12045679386047665	5.0,0.0	-0.5996490974109953	
6	6.0,0.0	0.16771181721432915	0.26777917350867164	6.0,0.0	0.2988618081525052	6.0,0.0	-0.0016215018820925238	6.0,0.0	0.4331847188128471	6.0,0.0	-0.5627132078689306	
7	7.0,0.0	0.5584767900967085	0.17572454335062537	7.0,0.0	0.2675315343911417	7.0,0.0	0.002890323529094845	7.0,0.0	0.670615557860139	7.0,0.0	-0.38256062568366705	
8	8.0,0.0	0.9190968799500023	0.08630538585177616	8.0,0.0	0.2255356225981803	8.0,0.0	0.007124839942700337	8.0,0.0	0.7914785793540764	8.0,0.0	-0.10504216194495461	
9	9.0,0.0	1.159199891075274	0.15066196175710755	9.0,0.0	0.17454831725104294	9.0,0.0	0.010675771213482633	9.0,0.0	0.7747651167444708	9.0,0.0	0.19921068586627771	
10	10.0,0.0	1.2059473137327372	0.31387266719583073	10.0,0.0	0.11660232131417382	10.0,0.0	0.013202427041110144	10.0,0.0	0.6233803395242248	10.0,0.0	0.4527622258532285	
11	11.0,0.0	1.0231892253332036	0.42286109952480544	11.0,0.0	0.05400775878641136	11.0,0.0	0.014462390136396835	11.0,0.0	0.36363827051093206	11.0,0.0	0.5910808058994634	
12	12.0,0.0	0.623245506661198	0.44669114132946863	12.0,0.0	-0.010739922652826965	12.0,0.0	0.014334774688662013	12.0,0.0	0.04068782663143009	12.0,0.0	0.578962827993933	
13	13.0,0.0	0.06792977647789844	0.37255764178376594	13.0,0.0	-0.07505943726768273	13.0,0.0	0.012831824625456024	13.0,0.0	-0.2893350615059252	13.0,0.0	0.41949245062605034	
14	14.0,0.0	-0.5420973095715546	0.21008336737744748	14.0,0.0	-0.13638656898242751	14.0,0.0	0.01009773888203571	14.0,0.0	-0.5690651160427137	14.0,0.0	0.15325663657155095	
15	15.0,0.0	-1.0877453032119424	0.11909044827521853	15.0,0.0	-0.19227639858454948	15.0,0.0	0.006394836388852513	15.0,0.0	-0.7498790660463592	15.0,0.0	-0.15198467496988616	
16	16.0,0.0	-1.457314051514577	0.24045833774681835	16.0,0.0	-0.24050077493836852	16.0,0.0	0.0020783881625215275	16.0,0.0	-0.8003474475145934	16.0,0.0	-0.41854421722413665	
17	17.0,0.0	-1.571852011158898	0.43111003399606684	17.0,0.0	-0.27913714433947756	17.0,0.0	-0.002437468791632872	17.0,0.0	-0.7116977394191627	17.0,0.0	-0.5785796586086249	
18	18.0,0.0	-1.4040641053268335	0.5373566541346992	18.0,0.0	-0.3066451966639682	18.0,0.0	-0.0067194654113158225	18.0,0.0	-0.4993392219032236	18.0,0.0	-0.5913602213483259	
19	19.0,0.0	-0.9861026571701137	0.5324994078010408	19.0,0.0	-0.3219282726723423	19.0,0.0	-0.010356770113730387	19.0,0.0	-0.2001845025488114	19.0,0.0	-0.45363311183522953	
20	20.0,0.0	-0.4040621709725976	0.41425258036545154	20.0,0.0	-0.324377084352681	20.0,0.0	-0.01300040559208963	20.0,0.0	0.13376671130474205	20.0,0.0	-0.20045139233256903	
21	21.0,0.0	0.21992298393549647	0.20602370675137438	21.0,0.0	-0.31389400531096134	21.0,0.0	-0.014396731069817491	21.0,0.0	0.44446631189743135	21.0,0.0	0.10374740841884396	
22	22.0,0.0	0.7541404498370663	0.13171235771710232	22.0,0.0	-0.2908969628273078	22.0,0.0	-0.014411777593394078	22.0,0.0	0.6779078361651468	22.0,0.0	0.38154135409262135	
23	23.0,0.0	1.086395939684332	0.29172966506082854	23.0,0.0	-0.2563027764141795	23.0,0.0	-0.013044101540218627	23.0,0.0	0.7935139836094577	23.0,0.0	0.5622288340292723	
24	24.0,0.0	1.149097218213357	0.47151618737254475	24.0,0.0	-0.2114906071155998	24.0,0.0	-0.010424923125434858	24.0,0.0	0.7711898486687689	24.0,0.0	0.5998228997856228	
25	25.0,0.0	0.9345187971311657	0.5468339109294569	25.0,0.0	-0.15824697470852564	25.0,0.0	-0.006805536618829696	25.0,0.0	0.6148158597916928	25.0,0.0	0.4847554486668282	
26	26.0,0.0	0.49665795112295885	0.5005621245372319	26.0,0.0	-0.09869453479702842	26.0,0.0	-0.0025332001850703794	26.0,0.0	0.35157327514002795	26.0,0.0	0.24631241096502973	
27	27.0,0.0	-0.060825636112169006	0.34290516615293654	27.0,0.0	-0.03520745523178832	27.0,0.0	0.0019821814292456216	27.0,0.0	0.027219478687776154	27.0,0.0	-0.05481984099740246	
28	28.0,0.0	-0.6078748872465098	0.13005707732770788	28.0,0.0	0.029683234469993415	28.0,0.0	0.006307384767795499	28.0,0.0	-0.30186566523827535	28.0,0.0	-0.3419998412460234	
29	29.0,0.0	-1.017199024485218	0.1481594499964196	29.0,0.0	0.09339054728431957	29.0,0.0	0.010027432825383343	29.0,0.0	-0.5784798794659523	29.0,0.0	-0.5421371251289686	
30	30.0,0.0	-1.192675967215243	0.371572308404316	30.0,0.0	0.15337467368933383	30.0,0.0	0.01278540957256758	30.0,0.0	-0.7545414950288392	30.0,0.0	-0.6042945554483053	
31	31.0,0.0	-1.090538552437418	0.5114615520165331	31.0,0.0	0.20724423585612572	31.0,0.0	0.014316703882110385	31.0,0.0	-0.7994471087691438	31.0,0.0	-0.5126523834065102	
32	32.0,0.0	-0.7285996584887258	0.5374158366787172	32.0,0.0	0.2528516243363388	32.0,0.0	0.014474397360376041	32.0,0.0	-0.7053911317346735	32.0,0.0	-0.2905345484507671	
33	33.0,0.0	-0.18157307592138944	0.4448891677895115	33.0,0.0	0.2883786164737037	33.0,0.0	0.013243360275366428	33.0,0.0	-0.4887225731934806	33.0,0.0	0.005527520523021022	
34	34.0,0.0	0.436230119978564	0.2558643019512612	34.0,0.0	0.3124088632036106	34.0,0.0	0.010741703162664755	34.0,0.0	-0.18710322119320819	34.0,0.0	0.30018277480549677	
35	35.0,0.0	0.9966708239938051	0.1281391052173294	35.0,0.0	0.3239843544207668	35.0,0.0	0.007209444836508792	35.0,0.0	0.14703880925683144	35.0,0.0	0.518438215479698	
36	36.0,0.0	1.3859967735335195	0.22847724636023914	36.0,0.0	0.3226436118189191	36.0,0.0	0.0029854840415429818	36.0,0.0	0.4556222422514133	36.0,0.0	0.6047454354216443	
37	37.0,0.0	1.5290619213098724	0.4173755562388882	37.0,0.0	0.3084400865746453	37.0,0.0	-0.0015249158245244094	37.0,0.0	0.6850084514632924	37.0,0.0	0.537138299096459	
38	38.0,0.0	1.4041996243391028	0.5141882465104839	38.0,0.0	0.2819400284176187	38.0,0.0	-0.005889009273874512	38.0,0.0	0.795325039851771	38.0,0.0	0.3328235653435875	
39	39.0,0.0	1.045709945471366	0.5015548266440897	39.0,0.0	0.2441999110407905	39.0,0.0	-0.00968808803125343	39.0,0.0	0.767396544220904	39.0,0.0	0.043801578240925045	
40	40.0,0.0	0.5338758234774295	0.38697182502316707	40.0,0.0	0.19672431382814798	40.0,0.0	-0.012557653551312088	40.0,0.0	0.6060775548722132	40.0,0.0	-0.2563683916716197	
41	41.0,0.0	-0.02469735876068374	0.2000835033703765	41.0,0.0	0.14140593902264795	41.0,0.0	-0.014222388441428984	41.0,0.0	0.33940888042978573	41.0,0.0	-0.4912897897716884	
42	42.0,0.0	-0.5215015204772309	0.10850808076574275	42.0,0.0	0.08045015566056019	42.0,0.0	-0.014522571494282224	42.0,0.0	0.013743435056224499	42.0,0.0	-0.6011725396997333	
43	43.0,0.0	-0.8695035213961047	0.21057118131923946	43.0,0.0	0.016287078467432936	43.0,0.0	-0.013429401968141743	43.0,0.0	-0.31431092332630506	43.0,0.0	-0.5580502745690907	
44	44.0,0.0	-1.020202251404999	0.3461054317076527	44.0,0.0	-0.048525313147343214	44.0,0.0	-0.011047762843210107	44.0,0.0	-0.587731090873425	44.0,0.0	-0.3728980845410208	
45	45.0,0.0	-0.9708391419963778	0.3973651103274951	45.0,0.0	-0.1114031536574149	45.0,0.0	-0.007606157936339754	45.0,0.0	-0.7589905945821184	45.0,0.0	-0.09283923582050474	
46	46.0,0.0	-0.7607470166573238	0.3607908553479484	46.0,0.0	-0.16983970198414658	46.0,0.0	-0.0034347883468851064	46.0,0.0	-0.7983207445545664	46.0,0.0	0.21084821822827426	
47	47.0,0.0	-0.45845175515403525	0.25293215209466724	47.0,0.0	-0.22150527735294234	47.0,0.0	0.0010661283343717204	47.0,0.0	-0.6988850907672058	47.0,0.0	0.46087248463174124	
48	48.0,0.0	-0.14324348799666942	0.10511614181831186	48.0,0.0	-0.26434013631400044	48.0,0.0	0.0054647564736289445	48.0,0.0	-0.47796774930283115	48.0,0.0	0.5935996411465333	
49	49.0,0.0	0.11398261399696519	0.0708951708178085	49.0,0.0	-0.2966365882137567	49.0,0.0	0.009339074401770913	49.0,0.0	-0.17396904066155847	49.0,0.0	0.5752491684705094	
50	50.0,0.0	0.2659710882069434	0.16321979294738764	50.0,0.0	-0.3171070754323159	50.0,0.0	0.012317364831735643	50.0,0.0	0.16026933533321108	50.0,0.0	0.4104914634743126	
51	51.0,0.0	0.29708690231746354	0.22611028788311444	51.0,0.0	-0.32493550424263207	51.0,0.0	0.014113878875785349	51.0,0.0	0.4666493557894753	51.0,0.0	0.14125917189483495	
52	52.0,0.0	0.22273673761919502	0.2263386389082467	52.0,0.0	-0.3198097798920734	52.0,0.0	0.014556251916712898	52.0,0.0	0.6919153962172577	52.0,0.0	-0.16392513062270223	
53	53.0,0.0	0.08119034143033432	0.17266221029938086	53.0,0.0	-0.3019342488353379	53.0,0.0	0.013602040946563651	53.0,0.0	0.7969112360460969	53.0,0.0	-0.42738868672698827	
54	54.0,0.0	-0.07936960681831784	0.08620978355038364	54.0,0.0	-0.27202155208615797	54.0,0.0	0.011342796715608318	54.0,0.0	0.7633862758713474	54.0,0.0	-0.5820771273191157	
55	55.0,0.0	-0.21472158421376009	0.04422152291300138	55.0,0.0	-0.23126421446894993	55.0,0.0	0.007995279993591956	55.0,0.0	0.5971678953225601	55.0,0.0	-0.5886205450609622	
56	56.0,0.0	-0.2956114804014457	0.07967005206096656	56.0,0.0	-0.181287102417295	56.0,0.0	0.0038806646896726352	56.0,0.0	0.32714852558586643	56.0,0.0	-0.44535356825968975	
57	57.0,0.0	-0.31316463298724156	0.11779882480964637	57.0,0.0	-0.12408264567679655	57.0,0.0	-6.062768345509979E-4	57.0,0.0	2.6350578130799674E-4	57.0,0.0	-0.18873921625720202	
58	58.0,0.0	-0.27772243282396636	0.11633209635096081	58.0,0.0	-0.06193140541859514	58.0,0.0	-0.005035049776761564	58.0,0.0	-0.3266673171566276	58.0,0.0	0.11591133952801795	
59	59.0,0.0	-0.21204684426383763	0.0832287411459246	59.0,0.0	0.0026888445377938734	59.0,0.0	-0.00898074025698703	59.0,0.0	-0.5968161346957254	59.0,0.0	0.39106118615108093	
