#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.8963342166972048)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.15990923569849066,0.473739418180844	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.16817606873640106,0.47066584461955246	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.17627858595233659,0.4671883774194276	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.18419831961611247,0.4633156928058101	3.470993741345185E-4,7.991110523259959E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.19191748369451736,0.45905762644578485	3.833531375306287E-4,7.805991599003637E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.19941909915774997,0.45442509598377817	4.1811820054327153E-4,7.598458483891735E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.20668711207792112,0.44943001016176043	4.511511582337424E-4,7.370194619925052E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2136532767553732,0.44402076505731425	5.354507857805169E-4,7.767146424395022E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.22033055981514835,0.43826199882819417	5.907298603960165E-4,7.636804071023406E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2267206608560738,0.4321885042523115	5.760636365266247E-4,6.642494714365066E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.23281224286821472,0.4258159492171446	5.857010476342239E-4,6.137888060467889E-4	
11	11.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.23859536212297516,0.4191604243492042	6.069817861650284E-4,5.820302920577225E-4	
12	12.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.24405038086169534,0.4122300453210724	6.365632734207372E-4,5.578239929649453E-4	
13	13.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.24908397418971784,0.4049882875704853	7.495259267379373E-4,5.862328826466978E-4	
14	14.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.253774731246422,0.39752318680054005	7.642616820159875E-4,5.347217418134043E-4	
15	15.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2581188601912509,0.38985223337600416	6.894643831936165E-4,4.29195673948779E-4	
16	16.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.26211421298549364,0.3819925486438537	6.95404262461452E-4,3.945839622052638E-4	
17	17.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.26573202186810996,0.3739489896180108	7.26320062212571E-4,3.726056013069745E-4	
18	18.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.26887990839767706,0.36571111144195717	8.474662646756337E-4,3.781934439031631E-4	
19	19.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.27166764987011444,0.3573475171709956	8.300674101789363E-4,3.200352451186994E-4	
20	20.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2740998724944956,0.3488736619705935	7.156639051859592E-4,2.35977024348466E-4	
21	21.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.27618282522982734,0.3403036348267488	7.047887371056105E-4,2.0643287288313328E-4	
22	22.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2777432598130369,0.3316230572638857	8.717880411716061E-4,2.0672236246099818E-4	
23	23.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.278949839118226,0.3228900124106535	8.763734301426296E-4,1.6301770938748072E-4	
24	24.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.2798199222416502,0.31411674399351613	6.903514597853544E-4,9.269085427426882E-5	
25	25.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.28030620202567214,0.30531044426633175	7.202995211672003E-4,7.325487395221097E-5	
26	26.0,0.07715167498104596,0.0,0.0,1.8963342166972048	-0.28031089845457413,0.296492368786628	8.653866945221855E-4,4.4807062566376565E-5	
