#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.1569658221304127)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.20105971531800668,0.4577936116594924	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.19288036003989567,0.46109293433964876	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.18455026462570742,0.4639831028041152	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.17608892100185058,0.46645808391529814	2.8198834574583165E-4,8.243415689734301E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.1675160986493376,0.4685131605824734	2.4272693832472214E-4,8.350917972911875E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.1588516998184046,0.47014495895793457	2.030552070761693E-4,8.431827357217592E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.15011561102945403,0.4713514608637221	1.6326643643760352E-4,8.485747613877215E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.141323486815643,0.4720485510460333	1.2772538287803004E-4,9.347081931499468E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.13250930078283266,0.4722927274597668	7.809724385976491E-5,9.623254920540503E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.12369524122395038,0.4721108435160262	2.2188292927369235E-5,8.789741260518125E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.11490024234815602,0.4715068370080772	1.918715701597351E-5,8.481829216824832E-4	
11	11.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.10614249372756396,0.4704858969113661	5.6310938290213275E-5,8.390561529705298E-4	
12	12.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.09744197410352823,0.4690407875088895	9.447925175863625E-5,8.411028945276011E-4	
13	13.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.08884302967823486,0.467081636702847	1.5880419529869239E-4,9.382107093313663E-4	
14	14.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.08034691172179628,0.4647264486125366	2.0440166759715106E-4,9.100786878338263E-4	
15	15.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.07196820738488068,0.4619855917455606	2.2024008837776E-4,7.817060609335291E-4	
16	16.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.06372004057028043,0.45887026957316973	2.47951141838329E-4,7.601340820804214E-4	
17	17.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.05562694037222628,0.4553646865834785	2.8560413886145886E-4,7.647261227152202E-4	
18	18.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.047750126726708905,0.45139887856488753	3.713531690828775E-4,8.504858462001219E-4	
19	19.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.040054712019796226,0.4470975062100406	3.9768549114146956E-4,7.957893651557302E-4	
20	20.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.03254769199255391,0.44247510649100763	3.6979361827505636E-4,6.565917004419664E-4	
21	21.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.025233942784475705,0.43754630036120334	3.816654988344735E-4,6.274337749573311E-4	
22	22.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.018231788024903346,0.4321837252674301	5.048652676699558E-4,7.401753747403039E-4	
23	23.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.011455741330862962,0.4265439471487042	5.37702514037822E-4,7.10971988921616E-4	
24	24.0,0.07715167498104596,0.0,0.0,1.1569658221304127	0.004901226249533072,0.4206477097544479	4.476396782424697E-4,5.336623004830732E-4	
25	25.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.0013919559359304606,0.41446845082688044	4.828645085768503E-4,5.394808088415304E-4	
26	26.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.007337233681113488,0.40795598971338215	6.092373361468633E-4,6.162237192419706E-4	
27	27.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.013048086083613757,0.4012403013124875	5.82329782963264E-4,5.364294733272157E-4	
28	28.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.018535082993502514,0.394335263265364	4.5828083529426966E-4,3.925769336252105E-4	
29	29.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.023588009434104752,0.38710647932204273	6.57925961898031E-4,5.130955424266226E-4	
30	30.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.028410061254517865,0.3797266820950377	6.64945089475644E-4,4.7475917988154537E-4	
31	31.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.03300826424139881,0.3722004670964613	4.5472345372129033E-4,2.9743105525509295E-4	
32	32.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.037146280227874647,0.36441223337591566	6.840358339372798E-4,4.084364935406093E-4	
33	33.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.041078689632184646,0.3565221967717882	6.657935825709477E-4,3.6382160555109566E-4	
34	34.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.04471525447153355,0.34848710006530303	5.014511471269287E-4,2.4686298593951106E-4	
35	35.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.04796614655811944,0.34029162395057205	6.815173177241104E-4,3.0543951060352237E-4	
36	36.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.051057892127855206,0.3320329016069053	5.448192696131393E-4,2.2362563718159034E-4	
37	37.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.05367506226389587,0.3236104433320088	6.337219505452227E-4,2.2698216016553419E-4	
38	38.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.056118969020614924,0.3151399789325345	6.478388130167143E-4,2.1174205580754002E-4	
39	39.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.05820945616287442,0.30657159247874954	5.26682993781169E-4,1.4592817888842147E-4	
40	40.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06003122842723895,0.2979464163268152	6.221344923545216E-4,1.547117524600683E-4	
41	41.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.061586308055898424,0.2892648778536018	5.354075136000253E-4,1.1315201942846409E-4	
42	42.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06282371230927263,0.280536569626169	5.843680109903285E-4,1.031320754983911E-4	
43	43.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06383666229253279,0.2717752161208726	5.421296453993057E-4,7.981503208304153E-5	
44	44.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06454101887989033,0.26298788269081624	5.330476660166603E-4,5.902520262357491E-5	
45	45.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06500714984952613,0.2541804934730911	5.468190136243695E-4,4.603571242872695E-5	
46	46.0,0.07715167498104596,0.0,0.0,1.1569658221304127	-0.06524556903450138,0.24536815899355938	4.6593740238229375E-4,2.5001049475364967E-5	
