#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.6147483789244301)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.021968951262973224,0.49951713201891795	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.030764285850982318,0.4988617905824683	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.039514009748805264,0.49777280248595757	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.04819797161570341,0.4962533704486642	1.113727211109472E-4,8.640906008437477E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.056796352774989525,0.49430800039765893	1.5134273853683114E-4,8.563819544945006E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.06528980911115277,0.49194246187433727	1.90505530734901E-4,8.461064860282863E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.07365960977078774,0.48916373355097215	2.285804996511459E-4,8.333582723598632E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.08185453651047854,0.48590327980272524	2.985295964724466E-4,8.949152249252412E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.08986908366627938,0.48222679623422415	3.55253503834127E-4,8.977552451359672E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.09769521570447444,0.478168177627204	3.687947014957421E-4,7.981648587732648E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.6147483789244301	-0.10531768832937967,0.4737393244833936	3.920745308956114E-4,7.523695753092752E-4	
