#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.3857328761029555)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.0920044505714762,0.4914622885583804	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.08328998409384032,0.49282076451455986	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.07452149146563947,0.49374656168006825	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.06571932496110779,0.49423822441833004	8.770002689580114E-5,8.668132179176502E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.05690380872888762,0.4942956417952916	4.7023604019313936E-5,8.683797885468136E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.048095091611323304,0.4939200412330451	2.0148842344344664E-5,8.672633005082919E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.03931299969619358,0.4931139669366488	3.34243170904483E-5,8.63491673357919E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.030591855059197485,0.4917990452150428	8.757248056821473E-5,9.39321159359463E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.02195193375345908,0.4900380064952355	1.4217060939131568E-4,9.549644234109755E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.013408756261931234,0.4878620363610733	1.7796714546825312E-4,8.610484125562423E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.3857328761029555	0.004979870495436782,0.4852792638542009	2.1103553924395335E-4,8.217337870650709E-4	
11	11.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.003318184611205255,0.4822988677346076	2.4512238488580765E-4,8.044259854310676E-4	
12	12.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.011464309934734764,0.47891833151579427	2.8276044296494246E-4,7.977637119409575E-4	
13	13.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.019394933722892856,0.4750601812542309	3.674313184839455E-4,8.777541419701107E-4	
14	14.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.027135597910344075,0.47083963043620164	4.054611360782903E-4,8.400145992158992E-4	
15	15.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.03467444672699204,0.46627008546427884	3.917749715101268E-4,7.113947103594143E-4	
16	16.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.04200123887868179,0.4613654341203809	4.1387203576146933E-4,6.841005258687027E-4	
17	17.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.049088502277296185,0.45611585504849167	4.5158541803357044E-4,6.800340999664201E-4	
18	18.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.05586074570073474,0.45046709009850283	5.545487282511974E-4,7.441136060908904E-4	
19	19.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.0623802179888075,0.44453264044150337	5.677911105416295E-4,6.848705851102421E-4	
20	20.0,0.07715167498104596,0.0,0.0,1.3857328761029555	-0.06864340231137854,0.438328250786313	5.090591008675149E-4,5.556247052015406E-4	
