#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 2.0030744717506814)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.20947023730397302,0.45400684982037137	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.21736256963531742,0.45007003978114246	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.22504849142972358,0.4457491406232416	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.232510564407951,0.44105474670183903	4.302593531169685E-4,7.575838821736736E-4	
4	4.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.23973215163220082,0.43599853258866433	4.643345701563495E-4,7.353149552738469E-4	
5	5.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.2466975338465136,0.43059316269862297	4.966907639146478E-4,7.109759686387829E-4	
6	6.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.25339201722101096,0.42485218834528576	5.271038497524638E-4,6.847602401625075E-4	
7	7.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.25974224670295315,0.4187315700399159	6.151527323705885E-4,7.152484153284955E-4	
8	8.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.265768001519349,0.4122941966287569	6.687285581015168E-4,6.963990578218171E-4	
9	9.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.27147467833787864,0.40557448180107486	6.435526634125388E-4,5.990965223121592E-4	
10	10.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.2768526738917022,0.3985892120918995	6.477592625722672E-4,5.47896298016326E-4	
11	11.0,0.07715167498104596,0.0,0.0,2.0030744717506814	-0.2818938153033247,0.39135544593238203	6.655354069071695E-4,5.140513318354634E-4	
