#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.6007394175710563)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.014969308268671773,0.4997758695755103	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.02377296017677311,0.49924380191595863	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.03253708061078845,0.498277491209948	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.0412414753420041,0.4968798575723735	9.925717688568855E-5,8.65565978022842E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.049866264517125,0.49505512885817193	1.3933125889443662E-4,8.584180081909754E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.058392025096121486,0.49280880306050584	1.786341522191648E-4,8.486921600915909E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.06679993030277996,0.4901475957756551	2.1688396846242936E-4,8.364785706491684E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.07503972700093416,0.4870022606128394	2.859638808422882E-4,8.990093651495834E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.08310498976979136,0.4834384096042676	3.4264243780127157E-4,9.026437237210638E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.09098720904895707,0.4794898216399869	3.575774189884806E-4,8.032528014650375E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.09867097533036104,0.4751681825042389	3.814964874532395E-4,7.5778812717614E-4	
11	11.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.10614208881168072,0.4704859882609596	4.111057978460342E-4,7.336062789985998E-4	
12	12.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.11337939927499359,0.4654452819442834	4.4645581809109325E-4,7.190671809282345E-4	
13	13.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.1203042693459895,0.45998393672447485	5.462434103237629E-4,7.791509765292526E-4	
14	14.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.1269662340935682,0.45420906382782367	5.753457157341851E-4,7.34166579974993E-4	
15	15.0,0.07715167498104596,0.0,0.0,1.6007394175710563	-0.13335657103394646,0.44813629044829306	5.345331306176454E-4,6.114281597220383E-4	
