#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.8208966999755118)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.12375060541479734,0.4844437920538059	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.13222556998549023,0.4820019979513359	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.14056712590099996,0.479145075083826	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.1487562040621953,0.475880283162198	2.8588640949754607E-4,8.229978191580112E-4	
4	4.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.15677432774566014,0.4722160894183609	3.234322320448957E-4,8.072708763271486E-4	
5	5.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.16460374339193168,0.46816210080496434	3.5966251492380863E-4,7.891966917685789E-4	
6	6.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.17222754521736924,0.4637289822746798	3.943218580272634E-4,7.689247864474669E-4	
7	7.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.17958157079774148,0.45886013326525377	4.75390065899306E-4,8.148603960294598E-4	
8	8.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.18667387836167793,0.45362098534211376	5.314942615011198E-4,8.060293928554563E-4	
9	9.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.1935035404822012,0.44804636042235424	5.243634598489644E-4,7.057759103334948E-4	
10	10.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.20005807156671446,0.4421510274080948	5.377764794231854E-4,6.561850911194211E-4	
11	11.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.20632634348123968,0.4359502817442146	5.613902059980469E-4,6.261207441207173E-4	
12	12.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.21228816267241396,0.42945073600277206	5.927118933389819E-4,6.042127271830844E-4	
13	13.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.21785322237689048,0.42260893597677657	7.032122100487093E-4,6.410543621152565E-4	
14	14.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.2230932533241514,0.415518589938521	7.217882439133627E-4,5.908002968130766E-4	
15	15.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.2280031562792615,0.4081968527333149	6.551567493664201E-4,4.7993717921057666E-4	
16	16.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.23257949894545032,0.4006606351249332	6.636882810720779E-4,4.4587157012609957E-4	
17	17.0,0.07715167498104596,0.0,0.0,1.8208966999755118	-0.2367932293252781,0.39291261220295676	6.961725752823167E-4,4.262857167703915E-4	
