#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 2.104619260078064)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
0	0.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.25441404645133947,0.4304340750547703	0.0,0.0	
1	1.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.26186664757661304,0.42571749585147817	0.0,0.0	
2	2.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2690749661806575,0.4206397299780785	0.0,0.0	
3	3.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.27602272776673253,0.4152130849404189	5.048395391985538E-4,7.10065834367446E-4	
4	4.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.28269456455358416,0.4094508616641715	5.364818171928465E-4,6.844574028477823E-4	
5	5.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2890761220553625,0.40336725279351526	5.662040842966953E-4,6.569638329966265E-4	
6	6.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.29515415583532295,0.3969772293548449	5.938030068911582E-4,6.278001624229201E-4	
7	7.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.30085122441128764,0.39024441474621996	6.844889258136311E-4,6.492057379687277E-4	
8	8.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3061933801881232,0.38322936883061576	7.358780031249124E-4,6.250224769338564E-4	
9	9.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3111894805622974,0.37596578096182176	7.009682017904972E-4,5.307732601690374E-4	
10	10.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.31583167339296386,0.36847132469003147	6.999629461690859E-4,4.7941035618609407E-4	
11	11.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.32011355712254763,0.3607637990618625	7.142166445904263E-4,4.4393775937495716E-4	
12	12.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.32401759660129037,0.3528552050868392	7.381533519237315E-4,4.1413770323300847E-4	
13	13.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.32744493133423686,0.34472910554656533	8.545489966372832E-4,4.185739121049248E-4	
14	14.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.33049065613817075,0.3364553825823153	8.583146748088466E-4,3.651289892267484E-4	
15	15.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.33315467782376706,0.32805193262474597	7.63313047350167E-4,2.7735041729543E-4	
16	16.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.33543843516966565,0.3195359511531646	7.619674580353064E-4,2.422585073313388E-4	
17	17.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3373147865177117,0.3109181388709179	7.876703375502836E-4,2.1436232467736405E-4	
18	18.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.33869119019235816,0.3022073788942598	9.073536712521091E-4,1.9477850507670924E-4	
19	19.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3396892367686843,0.29344809155578905	8.783047717199066E-4,1.4147505622408296E-4	
20	20.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3403166483242672,0.28465444136989615	7.489921190635407E-4,8.289020923479828E-5	
21	21.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.34058245211233273,0.2758389206427859	7.322427882606175E-4,5.623338863947058E-5	
22	22.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.34031417107423056,0.2670232863378732	8.956925936851046E-4,2.1984119019824444E-5	
23	23.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3396888333330364,0.25822948973244086	8.911415292596758E-4,2.1951277282883375E-5	
24	24.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.338725954588526,0.24946592037491436	6.945977064082287E-4,5.206494738621559E-5	
25	25.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3373807373646878,0.24074939735629927	7.198794826440147E-4,7.727358681725027E-5	
26	26.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3355619102409912,0.23212093601511558	8.559483791862332E-4,1.351080163428109E-4	
27	27.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3334412444053771,0.22356423792094907	7.754486117759196E-4,1.598249244485761E-4	
28	28.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.33103617763400595,0.21507881870050993	5.862396476745135E-4,1.4304212074456313E-4	
29	29.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.32811489427538715,0.20675695073400055	8.006175230046986E-4,2.348301276571263E-4	
30	30.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3249362446652895,0.19853443423801911	7.735828387265276E-4,2.629027244576976E-4	
31	31.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3215080607619164,0.19040824583028396	5.06900544754274E-4,1.956795587742255E-4	
32	32.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3175985443668354,0.18250283993641825	7.308667849833528E-4,3.171106021157277E-4	
33	33.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.31348636912233957,0.17470498535351328	6.839913411227361E-4,3.2833382483019036E-4	
34	34.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.30908374607309075,0.16706271519343774	4.931066541677964E-4,2.631357337901652E-4	
35	35.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.3043258123510756,0.15964003408735053	6.457584775193537E-4,3.7517347681775837E-4	
36	36.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2994236432854947,0.1523096777610712	4.995460163320642E-4,3.119138337962235E-4	
37	37.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.294111555153542,0.14526914492670967	5.541544099375573E-4,3.8214827172566856E-4	
38	38.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.28865936891620664,0.13834129442228124	5.500171717544577E-4,4.0250582185089034E-4	
39	39.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2829214130108395,0.1316432913660398	4.258677734144123E-4,3.425297781201042E-4	
40	40.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2769805217533171,0.12513035586034044	4.887050201870524E-4,4.149149987290601E-4	
41	41.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2708382223550621,0.11880109515978844	4.0434349288787086E-4,3.6874235568944147E-4	
42	42.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2644725514159407,0.11270250784023939	4.247796815989857E-4,4.143481861503123E-4	
43	43.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2579490567987189,0.1067669033308035	3.811952189668455E-4,3.9365619111611516E-4	
44	44.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.25122437314084284,0.10106672993742036	3.590127187546588E-4,3.984139261659081E-4	
45	45.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.24434437707471343,0.09554830289310781	3.565014489075591E-4,4.171774651233334E-4	
46	46.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.23732747484744643,0.09021190281254013	2.922185693909618E-4,3.6377331281546577E-4	
47	47.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.23011712984488805,0.08513269934571208	3.3034893642897023E-4,4.3922357748449325E-4	
48	48.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.2228750172442984,0.08010172215811137	2.2521037332265403E-4,3.054228929669778E-4	
49	49.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.21536183776326803,0.07548225065163146	3.028344784719861E-4,4.5973196034813923E-4	
50	50.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.20784865828223759,0.07086277914515149	2.710668804407901E-4,4.1150568112084673E-4	
51	51.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.20017379945854694,0.06652569233136021	1.6167934266028694E-4,2.823846926887502E-4	
52	52.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.19238654997782922,0.06238490394768032	2.740699996872653E-4,4.7868312280007624E-4	
53	53.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.1845993004971115,0.05824411556400039	1.1239065702706164E-4,1.9629843011142317E-4	
54	54.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.17661730958404856,0.05449901078626601	1.9474143234524122E-4,3.956836059456001E-4	
55	55.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.1685858605686197,0.05085439700344578	2.44199534711137E-4,4.961746008597043E-4	
56	56.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.1605544115531908,0.04720978322062557	4.945810236595127E-5,1.0049099491416663E-4	
57	57.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.15239449050757956,0.043873745081405624	1.2847203018240272E-4,3.085756436002826E-4	
58	58.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.1441495673251618,0.04074187269744955	2.1347416698885846E-4,5.127413988641333E-4	
59	59.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.135904644142744,0.03761000031349347	8.500213680653901E-5,2.0416575526387148E-4	
60	60.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.1276597209603262,0.03447812792953742	2.7755575615628914E-17,2.0816681711721685E-17	
61	61.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.11927921646184612,0.031740626735991435	1.3558131606229706E-4,3.9437119041009494E-4	
62	62.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.11085145679104402,0.029140578689404974	1.8283648838431088E-4,5.318243373695943E-4	
63	63.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.10242369712024192,0.02654053064281851	4.7255172322013816E-5,1.374531469595236E-4	
64	64.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.09399593744943979,0.02394048259623204	2.7755575615628914E-17,1.0408340855860843E-17	
65	65.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.08556817777863769,0.021340434549645595	5.551115123125783E-17,3.469446951953614E-17	
66	66.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.07708145865654847,0.018953278010960882	5.895945128714386E-5,2.1289150790175862E-4	
67	67.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.06851685213915425,0.01684735823196524	1.3684684659212576E-4,4.941282675908001E-4	
68	68.0,0.07715167498104596,0.0,0.0,2.104619260078064	-0.059952245621760034,0.014741438452969595	7.788739530502353E-5,2.812367596890693E-4	
